,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
73,"[8629.90072357671, 321.39161073942523, 3290.6689697849397, 4.759130470065461, 5.287462173145292, 3.084396885063925, 8.909136131506617, -3.1241197127247284, -7.315785379815224, 7.982331937848482, -4.91722024721803, 7.537486230282298, 5072.619792735, -109147.41164828459, -256669.06194405173]","[array([   -7.11391, -1181.16251, -1351.67118]), array([   7.11391, 1181.16251, 1351.67118])]","[array([4.79222835e+07, 1.04098925e+08, 2.24337321e+05]), array([4.79222835e+07, 1.04098925e+08, 2.24337321e+05])]",
74,"[-1565.350847311398, -2651.28305907963, -5201.821008321521, 1.4264517094769178, 0.49662761135449807, 0.16025333418713159, -3.5699317066269405, 3.835191790139042, 9.586388518716323, -5.472192869000246, 0.06695449476790216, 6.657619178259999, -41115.94207533801, 143171.37212783325, -174848.5506738119]",0,0,
75,"[7011.494387057799, -6288.146120400546, 3595.1278758734297, 4.757169829878976, 0.5788802611406609, 1.4414926543978634, 11.650543916602224, 7.194899794840376, 3.003900691306651, 4.879096029543941, -12.29321307091957, -3.6190792613961857, 141448.0969841213, -126898.83128635412, -349446.9391407769]","[array([-168.56062,  -13.22135, -230.60695]), array([168.56062,  13.22135, 230.60695])]","[array([1851552.51337368,  658991.70860226,  324555.56524791]), array([1851552.51337368,  658991.70860226,  324555.56524791])]",
76,"[5417.194659529248, 2095.619737871928, -6855.474359809306, 4.374761527488415, 5.4766779921480175, 5.0707267011594, -5.461166471220732, -2.3902509939206267, 4.967134426323078, 10.133402276534525, -9.031066151144708, 7.299717955878307, -96671.34241512854, 94531.25600194887, -42687.6474012527]",0,0,
77,"[-8.30227382967314, 4392.118641074578, 603.8952649317289, 2.031415709196183, 5.053788525425768, 2.9234704000220937, -9.878251951773809, -0.5165208036436582, -5.431460154256485, 5.21020827492946, -7.963958232332893, -11.83508756144086, -141278.16331535525, 62102.87012312774, -27909.765377897595]",0,0,
78,"[6147.409880338988, 707.2338887048772, 3702.926403688032, 2.423212986305887, 3.6028275567672834, 4.6767429436569445, -8.243204786195173, -4.388552408195412, -4.492183350880431, 12.145611026284922, 0.2825854728688917, -3.343061958011443, -1819.810773766716, -96313.2775590905, -134917.01071108988]",0,0,
79,"[-5250.429068785041, -4397.18645565734, 7901.909177704918, 0.5619856318558565, 2.562894019513455, 2.1159257912598366, 0.4139226199318333, -3.4072300876128345, -5.284036923938192, 6.743564260337333, 3.652986063159844, -10.966345985034392, 121167.41721317609, 138842.82579869393, -119207.06291853939]",0,0,
80,"[1533.872955677105, 1943.354934242483, 7843.886140853148, 0.5373173565738549, 3.271796204663222, 3.4664881356605215, 8.783374317042078, -0.11728248472729508, -7.886806620397005, 10.592417826255101, -9.279578625473608, 5.538567548760298, 89428.87613440613, 132678.70352600387, -294598.5189147868]","[array([-794.0002 ,    6.94424, -498.68837]), array([794.0002 ,  -6.94424, 498.68837])]","[array([  535796.40315533,  9710466.0108276 , 19771654.20634395]), array([  535796.40315533,  9710466.0108276 , 19771654.20634395])]",
81,"[7077.920609606859, -4507.716689198182, -1575.0455570498016, 1.1416353296940067, 0.6655155936371352, 2.5504794410138656, -4.637829654062395, 11.28900141286357, -3.138518473473531, 10.694020700711036, 0.26778467929347194, 0.9309608839099415, 134806.53870467492, -128310.70155169912, -96162.99231456273]","[array([-231.71137,    5.14286, -185.2275 ]), array([-80.03138, 106.58946,  24.54855]), array([  80.03138, -106.58946,  -24.54855]), array([231.71137,  -5.14286, 185.2275 ])]","[array([ 202226.36527434, 1076849.06038825, 1560468.97972684]), array([102925.48342596, 326567.00343082, 226223.67239343]), array([102925.48342596, 326567.00343082, 226223.67239343]), array([ 202226.36527434, 1076849.06038825, 1560468.97972684])]",
82,"[3560.9532056826247, -9250.788795029584, -8580.801135497957, 3.601467821901446, 5.368888737012987, 3.6862076513427353, -6.23113387023898, -1.9296722596482354, 3.262875687974338, -0.3858698616226004, -6.519028821691092, -11.79155093821873, -129953.78686005631, 46443.385165999614, -91442.67150653002]",0,0,
83,"[-4228.149816724284, 7653.225109715138, -1846.105478397597, 0.45817532426493157, 3.2218501461221667, 0.6435992644122517, 6.734806313652616, 6.396403329471756, 7.326007134258582, 9.868217580199932, 1.6994506785925871, 4.354869975671747, -148355.3767783122, -17810.599801487115, -96494.40030828485]","[array([-79.51325, -49.00722, -43.77459])]","[array([406526.30772227,  96026.79758122, 188778.25508826])]",
84,"[-6922.611472132831, 82.67202760920554, 6630.786219565027, 3.769715922793932, 4.082824884655315, 1.4865973121140879, 8.286754366811696, 2.977587066954218, -5.415748725595169, -7.801200679392317, -11.683034657667854, -6.932256106051708, 80263.95709609485, -84365.23535871279, -167436.35347515243]",0,0,
85,"[2121.0439879399273, -5897.630745722769, -9118.045077366876, 1.2367831437675674, 3.88799786023406, 5.918590167738393, 9.933458776904377, 5.615979871857695, 10.562167287820646, 9.21014648451354, -9.2860863743721, -2.829789728939991, -109048.8269823053, 101808.96045940684, -20897.734991079487]","[array([-19.95084, -91.87945,  79.57015]), array([ 19.95084,  91.87945, -79.57015])]","[array([164003.45304132, 436715.18234895, 608600.57337081]), array([164003.45304132, 436715.18234895, 608600.57337081])]",
86,"[5083.408351420814, 2989.0104734458564, 5849.906050148527, 5.126730981138391, 0.83530777091184, 3.2414601011368616, -6.2614632540607085, 6.4630085292872685, 0.7235182527131858, -6.837614212817216, -0.4207656589730462, 5.784925266813872, -114049.37839981864, -67715.54654451025, -3550.1301528503536]",0,0,
87,"[-1545.2962566210153, -6532.3083602411725, 9688.299586472913, 0.3666417110086959, 2.2306917988096755, 1.7627796365127886, -7.7107226386398775, 0.8959855022434642, 10.957714235622866, 7.624733177309459, -1.8740172625011535, 6.9176483811509115, -139678.19430887737, 11696.282182546973, -195466.8235165034]","[array([-247.10875, -156.20121,  -21.92895]), array([247.10875, 156.20121,  21.92895])]","[array([2146115.85109692,  212675.93809817,  706796.63694352]), array([2146115.85109692,  212675.93809817,  706796.63694352])]",
88,"[-6720.192027074621, 5990.156722685786, 3238.8534845175527, 0.31812002075627926, 1.4616587221278565, 1.9501641694703118, -7.0992235578675835, -7.189992360451696, -2.9025468323497075, -1.4208505778076912, -9.761502338009647, -2.429021417274866, -119838.21241788928, 86187.53018008207, -162224.58774645958]",0,0,
89,"[3124.2885009900565, -322.98294415932105, 7810.004215817815, 4.0906127451911045, 1.8594357478832242, 3.693819422221142, -2.1455096013817645, -1.0128212831691732, 8.72706021328252, -7.075169251378009, 3.6768606649284017, -8.376340310290429, 101629.56598208615, 110983.47033470834, -291420.63819567877]",0,0,
90,"[-5051.4511455193615, 6121.121304019627, 9817.626365258835, 3.1774209287114887, 5.982183129813433, 0.1822762339307742, 10.9451406158548, -3.389571708106743, -6.64300253099261, -6.23643031842409, -8.562594830792737, -3.089195660307059, 133155.72422348405, 100139.6316622576, -117734.94194466807]",0,0,
91,"[-8095.3692140656885, 235.90885245211757, 141.63901544177497, 0.5038897704629363, 1.3066588588305352, 2.4484668403749295, 9.244698336618466, 12.290940674946327, 0.5687297239180413, -9.83346734530037, -2.5273527139700764, 3.5248325248625534, -141617.28685149265, -59317.67229572183, -47440.8296540904]","[array([-280.86007, -226.47995,  -16.21999])]","[array([ 248660.25797057,  894827.58364769, 1662361.31440426])]",
92,"[-4822.29465894308, -7718.637366341616, -4482.445997559106, 2.120200875828094, 2.550423984880587, 1.0175683009838532, 6.794985688127053, -6.381115072148434, 8.747272462126261, 8.391414875607126, -2.962120456755626, 7.3264561229741965, -67906.76180348032, -134393.72050370165, -354390.13618922135]",0,0,
93,"[-6608.046634810363, 7605.50681075043, -5534.320143722047, 4.763739106567764, 3.6034919591508783, 0.5707223212331833, -7.196798119250337, -5.0109091298059445, 7.077641887586818, 7.5595191048907004, -7.1500601304953655, -9.549643549395135, 106281.4143577735, -22590.665118646066, -316629.89330714394]",0,0,
94,"[2401.201351380667, -6098.037834085537, -6776.759974008635, 1.1660508503109162, 4.638610027360782, 2.1186946605591253, 11.981199456305749, -4.127494134324653, -7.851741713178074, 5.30357996930395, -7.405632586751534, -9.416387539673273, -106023.00359056042, 59802.60193477158, -79982.6490373236]",0,0,
95,"[4244.361315595746, -5912.701284183715, 5011.458075775659, 1.446115735576812, 3.447560407044125, 5.461112725597366, -4.115750177013574, -3.503645679801667, -5.020867432737234, 2.892626961440852, -5.449297275516237, 1.2284988598497968, 142303.5911484743, -144491.42713210103, -293986.8294022963]",0,0,
96,"[8491.402494373877, 3001.298519879245, 6388.398204723155, 3.0863746908112475, 4.781488704130403, 5.845929084774394, 5.261774437048786, 1.625479063390019, 3.5428207154618914, -0.8482541474179737, 3.6205809184205187, -11.93386864525301, -94654.41073984523, 40782.89048398478, -189837.8866757461]","[array([-1074.4564 ,    -3.3901 ,  -915.74779]), array([1074.4564 ,    3.3901 ,  915.74779])]","[array([67703095.55150415,   405255.87602301, 18983625.6160455 ]), array([67703095.55150415,   405255.87602301, 18983625.6160455 ])]",
97,"[-9717.022592166864, 8249.685448742111, 7293.973707712099, 0.39672085376136557, 5.766358622603842, 0.6422139341084143, 7.556470338338055, -6.698041508350672, 8.94307000340795, -8.847994054150806, -9.415896821203926, -8.822175419480217, -39155.135586530116, -89203.88586426937, -3885.3134247718262]",0,0,
98,"[6143.447677909022, -5566.751677384882, 7859.178466278361, 4.215475686082239, 1.7174349299555307, 2.3929258062194547, -7.786887644501913, -2.9729158642916307, 7.185755568786906, 11.597837036678659, -11.738451918694214, 6.743999158735342, -84295.71695476, 48916.42136230052, -379975.67265412246]",0,0,
99,"[2362.8653404198467, -8015.55242418081, 8053.035265012055, 4.781143628215374, 3.116050709510121, 0.8314731182250604, -5.380806960475914, -1.2790066082396558, -2.087821656225209, 7.684580185612809, 0.6019116355377694, -8.982867206278218, -123737.60741664589, -43964.9424867741, -289790.206055286]",0,0,
100,"[-5445.215794072437, 7553.074936567598, -8193.110347453092, 1.9780616398788933, 1.5099694619676383, 0.33878956997488785, 1.9767955598570133, -3.506255404582971, 5.640632840871882, 1.3478477255242662, -11.625942780026621, -6.592848554687093, -50688.47901515558, 93494.04951172142, -133995.76887858368]",0,0,
101,"[-6230.468618129088, -9114.881815870203, -8794.37386494565, 4.388434893157815, 0.5131810048643238, 5.750236984725127, -11.510029551162196, -6.090220388524401, 8.645645440529261, -7.791966023176824, -8.960532090646007, -7.474973732336775, -33536.324790522514, 143122.72583503736, -169910.61949089813]",0,0,
102,"[6832.348141564871, 5360.78291274752, -2803.421852495935, 1.7946364102076433, 0.2806935094070365, 1.0640204064209404, 10.321495989421305, 6.796449837440701, 4.551700136896708, -9.012777162775027, -1.3426331714695419, 5.273451103113274, -22886.625690764122, -114743.87046538478, -15098.607945840165]","[array([ -32.78503, -138.14512,  -64.68682])]","[array([339206.88552655, 129091.5598029 ,  63692.72876252])]",
103,"[3808.58165735494, -2401.3893055182734, -3370.3271775004278, 0.5669133468673891, 0.1936091267620234, 4.577709209801088, -7.097773398719431, -4.855872368234669, 7.796597196714115, -5.509018544451397, -8.198185531005922, -6.346204675132511, 118485.06510217808, -45120.11731362404, -130426.26457504998]",0,0,
104,"[4538.230116445258, -7325.448570416622, 1593.2321462328455, 0.9300742859692018, 4.580304605308505, 2.3735256320955456, -6.906127678307239, 9.868982120306185, 1.1027752861018296, 6.852728540767828, 3.897794820369551, -7.014597487788805, 146252.7158861066, -30288.3950050289, -191796.19116827077]",0,0,
105,"[4574.016864144853, 9190.47196472351, 9170.495083952013, 0.3282166675298541, 3.8740340741309667, 2.4701365301323177, -0.10777554763523334, 10.965412532681707, 0.5612596774893603, 3.254397787050914, 6.0572663364000725, -11.336882583843673, -70879.37198349935, 65494.54544856053, -51831.912416561216]",0,0,
106,"[-9394.808462709512, 4806.107722264887, -3860.7633130088307, 0.4860344336971335, 1.8631917646949185, 1.925708282413081, -4.646477748019518, 6.726534600029117, -5.834019429112034, 5.804605997703085, -8.881153307026121, 2.7581005808917602, 91842.49462177002, 31070.40825957217, -99791.32788180746]",0,0,
107,"[-9572.040009016462, -1820.4373216636104, -8366.274107486532, 0.6743209739259324, 0.18461296694060297, 2.0400198604801503, 4.187122543174176, -2.486980177773855, 12.310795777213603, -11.18322707979199, -10.154720744218967, -0.08611694960182881, -28589.31983967872, -3530.5447392060305, -41479.00022124057]",0,0,
108,"[6945.207515763424, -9002.212256200679, -2510.2155575143506, 3.4296830654152957, 2.4613229102682728, 1.9378230026771548, -10.002385091828991, -0.8446306383758149, -0.3558993446620802, 4.1658157537007305, -12.510118270764089, 0.5171479949161171, -28763.815874089167, -118409.40537008467, -391432.1946444748]",0,0,
109,"[-1110.2460029803442, -3605.231075002166, -528.1277266709458, 2.979521960413175, 2.382967747159126, 2.268452090917403, -10.033646638049644, 2.500800130355586, 4.442805765657992, 1.1844174928200175, 2.3519427267229904, -9.111683121839848, -59332.08539918323, -10629.20085765989, -307971.3551157116]",0,0,
110,"[9445.948992963255, 3127.906027457366, 5673.045478495349, 2.098963804936737, 3.502827505386973, 1.772467002639491, -9.39170563502258, -7.424864425503709, 1.3612772888876634, -8.1288858464031, -5.167641067959933, -9.50344441251397, -42350.73763420028, -50870.558318694966, -305458.20365131134]",0,0,
111,"[-7429.542036581854, 6370.1658792561375, 8581.294376678969, 0.13091218265438428, 0.38508602854247675, 2.458150748878884, -0.04514351659542548, -1.861330570766417, -1.0178409802055928, -0.5681089087771234, -7.68059559259941, 4.395323155706354, -132628.1908338264, -39542.61076980023, -210599.51185699165]",0,0,
112,"[9366.14357456618, 2205.3026441535367, 3325.639246167768, 5.762178523456004, 2.1827329493992287, 4.065047759214972, 7.544064576909417, 5.4471840044215725, 5.590752085040936, 3.4768749319134997, -1.1643039482271043, -3.856297177514408, 47204.46640976088, 129358.37771175621, -301105.4661051189]","[array([-109.16675,   51.39257, -125.72393]), array([109.16675, -51.39257, 125.72393])]","[array([1128073.21814951,  701991.32064011,  379501.47591629]), array([1128073.21814951,  701991.32064011,  379501.47591629])]",
113,"[6498.854121955836, -8604.531954881757, 4964.40808229952, 0.7357689535569768, 5.08189152576115, 5.992631032264195, -12.208384259640287, 3.3819871573649607, -0.622097428057967, 8.498170944100107, 4.969186738093661, 1.6970328460100905, -138924.82396034745, 7661.580001627968, -273683.7051600014]","[array([-864.06682, -530.74652,  -36.70249]), array([864.06682, 530.74652,  36.70249])]","[array([15946212.21651891,   257083.89108347,  6363168.87852337]), array([15946212.21651891,   257083.89108347,  6363168.87852337])]",
114,"[6704.73961037214, 5535.234941293966, 7732.634042697944, 2.712560144662003, 0.4946607478287083, 5.83649202842569, 12.184247557770817, 9.464017842171689, 5.0042158405513515, 12.354280330518495, 3.0360087587594737, -12.260569102805933, -87882.73792587809, 37736.57539027938, -149210.8942618019]","[array([-376.04155,   -2.28546, -310.31261]), array([376.04155,   2.28546, 310.31261])]","[array([ 321019.31259758, 7545781.54334557, 9338321.05510583]), array([ 321019.31259758, 7545781.54334557, 9338321.05510583])]",
115,"[4864.266640886266, 592.1281672865261, 8171.978546996492, 5.22243521200812, 4.455621138544065, 5.020159529166001, -6.837500964074948, -6.685285737940768, -0.48760303394090876, 0.7295797685756558, -9.079221359494086, -7.127193221805899, 57304.892385005194, 62273.38539572392, -346023.3495178286]",0,0,
