,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
74,"[-9000.5801155176, 7452.674468454938, 4860.084003281057, 2.010769790453816, 4.770353902457516, 5.923876878053248, 7.541671925864044, -4.3472014100097605, 6.900350865438899, -11.174233684174899, 6.161175856395378, 5.2705233316632345, -144105.66947879933, -140635.11947196856, -308363.4563209522]","[array([-184.63629, -158.1602 ,  -75.65989])]","[array([ 315338.6141909 , 1766163.61549792, 1224605.70993904])]",
75,"[5072.776065299991, 9753.892577611761, -6462.926191541614, 1.6012744816711362, 2.005906430196935, 5.285106540623744, 3.8253505420732665, -4.284482885511244, -0.08096492299671265, 2.212035966172701, 0.7934560390319305, 6.181118688194118, -14581.483885496214, -117251.31075067441, -144193.03624100718]","[array([ -40.35621, -161.60339, -127.51946])]","[array([ 214995.20236842,  559603.64579704, 1157291.59757422])]",
76,"[7931.788999205648, -7379.352802097405, 3770.6471135646952, 4.941355877700565, 4.83519922961145, 4.890049855199453, -6.540022520474921, 5.14973305810455, -1.1207863028531744, 9.024701915401351, -9.446889400383498, -12.054470760399072, 96173.99660039999, 72850.02703327048, -58564.03247846663]",0,0,
77,"[-5539.178192076768, -6129.049506728972, -4518.146857843737, 0.6189224564373386, 5.117396962708726, 3.949622367500301, -7.310349185543673, 0.33910102212537296, 12.326693435751686, 7.628334138765506, -8.286372643952356, -6.6633480295688265, -87102.73951149662, 31680.93651346321, -324516.8808609779]","[array([-178.41021, -130.85732, -136.78171])]","[array([1476829.49958308,  490961.23101684,  273292.21021347])]",
78,"[3201.8006415604777, 7150.257404502088, 3901.688765516881, 0.5274136926798854, 1.2911604901158336, 0.9146770129236673, -0.3207104719637428, 11.260272349782067, -2.554776651519547, -12.107140598417564, -9.881254943388914, 7.888971075559752, -55873.046484433, 32575.77836901581, -189355.65682009718]",0,0,
79,"[2051.5189251349475, 6213.332997972802, -6567.632029690616, 5.16713418698609, 3.683559880073731, 2.5546408543031887, -7.280551566821072, -6.5465612593106925, 7.289413977878647, 3.4961208442432543, 1.5462950779460787, -10.891431726587502, 69462.54067887267, 121526.64249236294, -149554.9858547243]",0,0,
80,"[8199.401724928273, 3729.023295625144, 1661.457280172839, 5.511372043969719, 4.938492017436979, 2.0907240798366025, -8.753038432587452, 11.218678576550776, 6.808850542515197, -4.841972114759455, -5.945835153615799, -10.843393839465259, 107102.97638571155, 130748.47139205929, -320440.77926247247]",0,0,
81,"[5414.863549698288, -1905.700024892074, -4322.377057646423, 2.957988962419, 5.048966852821844, 2.3610212984152703, 9.500358657036202, 10.314330333981676, 7.155929534872188, -5.446844947921846, -8.624419150365611, 5.674844404469319, -25853.742310367976, 108490.15357589559, -353102.262599063]","[array([ -88.96161,   56.15332, -110.83031]), array([ 88.96161, -56.15332, 110.83031])]","[array([228299.72576933, 748226.89947699, 505275.83308448]), array([228299.72576933, 748226.89947699, 505275.83308448])]",
82,"[-3923.1815989293755, 491.25362819637667, -5895.437373765962, 5.676697082795235, 5.425975882140862, 2.5245143661941762, -7.605563782614244, 9.134535862898453, 10.989935259735386, 6.030665657769223, -10.416350273009803, -7.932302179918984, -114369.0373627797, 102871.66702386725, -327169.3534443063]","[array([-118.88135,  -65.9263 , -127.63869]), array([-105.42997,   78.43832, -148.48771]), array([105.42997, -78.43832, 148.48771])]","[array([1127839.02415587,  542179.36987366,  162841.46267458]), array([989692.99622742, 678320.13061373, 252499.51200875]), array([989692.99622742, 678320.13061373, 252499.51200875])]",
83,"[752.800923181614, 5911.248689627153, 8379.3814822528, 2.245605591467733, 1.7401349461197873, 1.71923788894219, 12.478987828656422, 5.211458351289885, 5.141360807382165, -8.540867564014507, -4.2686164025728175, 7.916723898067552, 14627.317461864528, -105675.02103645963, -189427.91837541774]","[array([ -42.98683, -108.93659, -123.62751])]","[array([590845.36887351, 210276.63540245, 388342.75157358])]",
84,"[3791.6730180651775, -7693.6776172952, -4637.008433356742, 3.2550468431817308, 2.1595660438858486, 4.7627614308844395, 7.4881904810702835, 9.036053466342402, -5.029162113657634, 11.604964214053123, 2.1545986812806444, -0.18033051169333625, 122026.71610091504, 91719.36241089218, -207864.1446992075]","[array([-207.6902 ,   17.34331, -187.78344]), array([207.6902 , -17.34331, 187.78344])]","[array([ 411739.26098515, 2536203.03131507, 2414976.4242917 ]), array([ 411739.26098515, 2536203.03131507, 2414976.4242917 ])]",
85,"[-2799.63793635561, -4144.589058264918, 3547.3714685617797, 0.7764582093754631, 3.541681806216046, 1.278023599241491, 9.897874307604681, 6.047853530183712, -2.174985979624476, -8.703783033849337, 1.5321159700452789, -11.549542083552945, 117822.0392903245, -36323.19629938304, -351474.29385640845]",0,0,
86,"[3855.892368357334, -7963.59024418704, -3508.544057530432, 5.716515161334527, 4.855075237702699, 2.590885727079555, -4.495309550877707, 11.835873303004998, -7.013080300606426, 5.935656154931099, 6.157419082952085, -6.721948412038668, 126894.3130490433, 6542.3378778080805, -353399.84064131597]",0,0,
87,"[6354.864037026198, -9891.595745043996, -4643.927422167908, 0.1496862440429434, 0.5025761787084516, 3.7254935844237966, 11.858062712698942, -5.796758936942095, 7.4634918525506055, 0.5658741576754789, 5.900335706411312, -10.843013517945728, 100754.4915834452, -44179.657380863704, -154477.08435196278]",0,0,
88,"[9210.053358130004, -7181.8504847360655, -5315.88176115233, 5.09862846383048, 4.890820498384221, 4.839315329043111, -11.594594137721431, 1.1567869341031383, 0.15731362446088504, -11.586879510321936, 1.2803318516823516, 5.46384034600554, 107284.98828998415, -44153.64686413077, -95027.5738648292]",0,0,
89,"[917.1920860810023, -9827.941487942484, 8814.534943814004, 3.2332406763155865, 3.6312350603429864, 0.3302799588549991, 3.8852769369934776, 10.6425667619657, 0.5571579587345443, -0.927531710393021, -5.794662623200048, 7.660463011644044, 21421.734008812782, -145021.28120344473, -149572.05955925162]","[array([ -45.84324,  -63.71798, -170.23241])]","[array([137515.78819954, 640033.51207536, 463557.9611354 ])]",
90,"[-293.0721376611582, 9007.12316602085, -3069.2595699780177, 2.353344938938435, 3.858081293651144, 2.3221072658639255, -9.089408310167414, 6.916789393025523, 5.04569107186264, 10.89969696399859, 1.6601222632319903, -1.3548829187029785, -71021.14152965543, -84486.75527559695, -101696.70785055205]","[array([-91.1852 , -69.83371, -74.72989])]","[array([418822.55375129, 294566.56275693, 221336.07619639])]",
91,"[-1489.6691738237714, -4487.593773748328, 9437.204888519907, 2.1325198575917175, 2.6920243453290276, 5.1485335557583385, -5.376329649785686, 5.501686909340016, 6.179130660459338, 4.12991458713817, 2.3322127584469747, -1.7066506808716397, 38385.20755351815, -119940.76800815582, -357846.46984994365]","[array([-139.8709 ,  -44.16598, -117.50531])]","[array([1051364.22378553,  613236.64423663,  236966.32928162])]",
92,"[-1980.2927039461756, 4517.144655268245, 4978.387523279069, 0.7828739526404892, 5.397645612456942, 0.9051408553538296, 2.0289967707689733, -3.397868005800782, 4.271524999499228, 10.095121280755674, 3.9540412631877153, -3.4256381105142033, -144010.44867331977, -72780.22532216358, -302262.92084283655]","[array([-245.17624,  -34.50949, -245.76893])]","[array([1672914.54125735,  585355.6779529 ,  783491.34031939])]",
93,"[2316.394342738251, -180.01741826607213, 8463.035120584558, 3.37101313338099, 3.9858449066894424, 3.476046302791947, -0.0261068846025605, 10.44877987138242, 10.646290384743363, 3.1916213762213452, -8.102412129035432, 4.885488501588458, -86632.42492322373, -112842.17578825676, -205103.70396335796]","[array([-72.92196, -85.94532, -86.1621 ])]","[array([680521.99815238, 299598.30492376, 422491.36725882])]",
94,"[-609.3444684324131, 4407.426689581282, 5617.677440835781, 0.4769112996946203, 3.22406798091005, 4.3454123991169284, 2.063201304518161, -4.564647051355148, 1.306827584098924, 11.6197264522897, -12.353730211094241, -1.4369778031837033, 30062.985443810845, 115295.54944552662, -278615.959053929]","[array([-291.60852,   22.36265, -174.65749]), array([291.60852, -22.36265, 174.65749])]","[array([1953311.78746187,  352038.53652242, 1034073.33366471]), array([1953311.78746187,  352038.53652242, 1034073.33366471])]",
95,"[-498.62191096213974, 5894.467992299495, -1886.5885549984187, 1.641505609161405, 2.9805550639046015, 5.284584135849303, 11.408214893689987, -7.956534211201225, 7.308565124847414, 9.828543132546514, -9.162158435031255, -1.2945282768965924, 46206.93730926135, -36748.31130287342, -190715.44124585114]","[array([-103.52553,    8.08901,  -76.50818]), array([103.52553,  -8.08901,  76.50818])]","[array([233289.98490778, 297235.61540209, 501770.14694345]), array([233289.98490778, 297235.61540209, 501770.14694345])]",
96,"[6888.30946484119, -9994.226509330236, -5702.828872798722, 1.4245449455331078, 3.456094162710584, 0.8937048999939967, 8.057339897339144, 6.696032809795311, -2.429609077139519, 2.5353942614031144, -6.277785491403798, -7.917355974026119, 143707.0115131446, -133137.56276670285, -193526.51284501588]",0,0,
97,"[5638.537445147769, -1625.0686736259267, -9311.990941578539, 5.737851123231747, 2.331615391526458, 0.23464215928412058, -2.2911400608902905, 6.910716488070182, 7.607876760346853, 6.095755807948063, 7.161859506950755, 7.919044692354685, -76716.63275020805, -45925.78719188884, -203594.75979999322]","[array([-66.67754, -41.25153, -73.77462])]","[array([ 78469.9327258 , 512641.32153165, 343478.40111097])]",
98,"[4424.610910303734, -862.7613735324685, -8425.883230700125, 5.380219039724416, 4.971620634164587, 0.3592419005615952, -6.3146370564927965, 4.0312930330915595, 11.811562730352168, -10.606660436281608, -10.977224553557996, -12.334897551704387, 109432.99350546414, 19674.2390777868, -222561.83152257765]",0,0,
99,"[-6889.560902521379, -3252.7726741671013, 288.3061574641488, 3.746852186061463, 3.3025440577623963, 4.181747965547409, 3.479584511486639, -3.793342158768035, 12.351412873554722, -11.846018399454927, -10.929577212893788, 5.8670445265731495, -20563.034976508847, -64180.08178646545, -296392.40483727]",0,0,
100,"[-9614.765154749539, 8114.618766384538, -3858.2225489032717, 5.9117652781474375, 3.879612897105437, 0.16780937047086683, -2.063634134155526, 0.8732811638152729, 9.289783834240993, -4.702466504793315, 4.388256770996296, 0.07769612650528579, 93344.68521247213, -97314.14268864757, -58911.05842912418]","[array([-119.74562,  138.66971,   13.44983]), array([  -4.45819,  -60.75872, -111.6595 ]), array([  4.45819,  60.75872, 111.6595 ]), array([ 119.74562, -138.66971,  -13.44983])]","[array([1297744.54370257,  183405.55684939,  464415.65061749]), array([341914.26101919, 180807.43913621,  40155.9309521 ]), array([341914.26101919, 180807.43913621,  40155.9309521 ]), array([1297744.54370257,  183405.55684939,  464415.65061749])]",
101,"[-4801.874475765122, -8272.384121959729, 4272.996437658263, 1.1956718837472586, 4.220198279610725, 1.5597274449501637, 9.354787554854834, 6.519950116726093, 1.489976191883697, -2.4812146843292258, -9.043655568059545, 7.885837357286725, -27383.83992064184, -89103.04439814003, -316330.6936754563]","[array([ -79.95644, -103.99861, -159.86163])]","[array([155933.03809711, 852508.50121918, 779022.74611878])]",
102,"[2474.2944675409, 7699.7637737054865, -1224.9949463750909, 0.7598770129873921, 3.0743505420260075, 1.1028586427239662, 4.7961945646072515, 2.087001155031965, -3.4269362945415347, 5.898315971007619, -5.086242717217549, -4.948508248991508, -21113.54480676526, -3635.236665212491, -386064.96037038806]",0,0,
103,"[-4182.678465161261, 7043.337446917227, -9673.293745836969, 1.4282497768523466, 0.4603764800063449, 3.6210118639092674, -6.313834376653096, -4.386707390144548, -0.19151563344059497, -1.8200971714551333, 0.7713061572673166, -0.5636712780618947, 73742.85925194874, 59118.82356130073, -32047.610659197322]",0,0,
104,"[4411.186595059828, 5087.083745934275, -4897.433503068687, 0.39232623001480793, 3.5991379843741833, 2.614474035877676, 8.050584469065292, 6.056776313953554, 12.464511221535137, 0.10773054589278175, -7.626324692060231, -7.153796656842138, -11510.30229368931, 4576.528481747722, -213849.49007335224]","[array([-161.37984,   -3.69848,  -92.00822]), array([161.37984,   3.69848,  92.00822])]","[array([176219.63989567, 579541.43360199, 388914.84418585]), array([176219.63989567, 579541.43360199, 388914.84418585])]",
105,"[-7265.861519448548, 1380.307057677448, -595.6171937148065, 5.746889179473317, 0.6068848824206421, 4.071179348291612, -12.32119953831746, 3.0726218736989086, 6.868171732737784, -4.624875575594487, -7.696676365425629, -7.173016099912323, 5926.269135742827, 139094.45191259333, -14592.458583278465]",0,0,
106,"[-347.54126218231977, 2804.885995579263, 1463.503285309078, 0.9585946983944935, 4.261716569188582, 4.861896440156725, 7.16458100242853, -6.420003866669454, -1.5728937461196866, 2.970246890069001, -10.48681202070863, -9.809963817421995, -88646.60628542733, 130305.52790027455, -140464.7634937997]",0,0,
107,"[4284.371669814998, -9211.5737112624, -6830.61636207668, 3.351502045162406, 0.673182495730152, 3.6545916816572976, 1.7928780578778838, 9.326351814513092, 9.248614987490267, 11.526993116143224, 7.632552647242871, 2.1548737092943675, -110777.70394306377, -64201.842171734446, -171051.37929058078]","[array([-75.7215 , -40.76058, -61.00919])]","[array([478115.17328899, 321383.19842981, 226535.75727492])]",
108,"[-454.8109932645293, -8639.834456538787, -8629.647315154474, 2.6660708342937545, 1.9380389226621968, 0.2525825210742941, -8.511866118691879, 3.625180734098363, 7.9935567075981915, -9.45918922088029, -2.8468290417766386, -9.815049056001513, 70085.33620801254, 9949.247598121292, -162442.30416093522]",0,0,
109,"[9781.033660555218, 9077.400838294969, -8897.754519371458, 5.482338998045758, 2.6033928037273286, 3.6066067939111073, -1.45509061741698, 2.0301081373634418, 10.50631449473634, -0.6813485808825952, 6.3928148643794565, -6.85931109844566, 121850.55425590841, 142510.95827947877, -373628.4616852135]","[array([-136.25664,  119.52226, -115.72899]), array([ 136.25664, -119.52226,  115.72899])]","[array([1466194.02720713,  957750.35591973,  362498.31458268]), array([1466194.02720713,  957750.35591973,  362498.31458268])]",
110,"[1852.9957872994837, 7179.219909768315, 3125.59061138749, 3.3145012267466627, 3.6214398357235305, 2.5753193586581173, -5.817692056279157, 3.659150176435622, -3.3705247466191848, 3.4743606507792784, -3.427384288128872, -7.812473745088944, -114448.05988271176, -65152.050783230094, -39010.45465896971]",0,0,
111,"[-3841.103601117279, 6742.085674312169, 5121.3510401836065, 1.0235708886955426, 0.7704291369911586, 3.031383521100928, -8.496406977034695, 9.532873751507207, 2.472019834920534, 10.544753651988362, 4.404233252742198, -12.525007675027712, -58054.8480138061, 61418.182884435955, -109046.57196577225]",0,0,
112,"[6818.363974198979, 2788.868776291456, 2908.4247092566766, 2.0363652173743487, 4.123103037173908, 3.848985020177035, 4.80901109979289, -3.6642880207928483, 8.456802534267826, 8.639061552363817, -6.0707501926503395, -2.0510562122264844, -103689.79348547367, -49204.67331683586, -354110.58528059314]",0,0,
113,"[-1962.147479654608, 8549.715909321952, -5874.93412956541, 2.485156151981926, 2.9623161056242426, 3.167787685021453, -8.691732558678694, -2.3077481189270577, 0.3016194071013185, 4.8641956866651554, -0.44768666472310237, -6.2244066330821735, -20196.394453649584, 139632.52176859486, -71427.79149562784]",0,0,
114,"[-5951.3089302312055, -292.78971935499067, -2386.273063243533, 1.3763358499119087, 4.592468228827005, 4.70060881954964, -7.152480768025152, -7.406393935453398, 0.7077983733558604, 0.01990332933220884, -1.7432858370079742, 3.07369265840755, -137228.27167420048, 43794.12457184744, -294507.2057536755]",0,0,
