,Parameters,Minima Found,Eigenvalues Squared of Minima,Other Info
272,"[9051.560974356242, -9160.669908085203, -2778.395101000906, 0.1527535035987163, 1.1183761692668897, 2.96581404868099, 6.9515052541167, 11.187776683200635, 3.2076948271876375, 11.58229838288256, 6.464941745831961, 2.782787631159861, -106959.23518050235, -120377.55781276312, -351685.81808427477]","[array([-246.51313,  -14.64446, -102.2397 ]), array([246.51313,  14.64446, 102.2397 ])]","[array([ 149593.35915219, 1179456.0003079 , 2653436.67095421]), array([ 149593.35915219, 1179456.0003079 , 2653436.67095421])]",
273,"[-895.0672269607749, 7301.603573180102, 8771.350193874332, 3.3100952996698263, 0.18534226373839363, 5.733329161193735, -5.895056836583919, 8.219820031913866, 9.820230984101414, -4.8334135997663985, -7.342143199106901, -3.8617533248073883, 96179.61405920057, -124410.7315752401, -121282.33275635919]",0,0,
274,"[-6424.299138681668, -8990.317085887113, 8129.307336937949, 0.3688525620089296, 1.5475183539446433, 2.707721071983243, 10.233115203262855, -4.894540144868545, -1.902274592345469, 7.816113432413349, 7.913329316897929, -3.4970954616021377, -93329.11480100894, 41807.54613657767, -219925.61334561772]",0,0,
275,"[-5227.755369293654, 3360.9940218581487, 1737.656924676885, 4.406478365757949, 2.826446053247243, 4.786151361890254, -9.215049315301357, 9.925300515393648, -2.2353369564246304, 6.673670446251069, -12.298017867121063, 7.770611389472123, -130926.54784988386, 9611.858936429868, -398125.4618973799]","[array([-155.08788, -169.14976, -131.39435])]","[array([ 514102.91841875, 1577084.67261511, 1114914.01525256])]",
276,"[1685.94639718922, 8223.426048489873, -3988.453897307787, 5.444110272258665, 1.1560768169270832, 2.120838262841756, -10.30568396211499, 8.791468918225572, -2.3053612163819848, 2.9821757447090853, -4.58037708854524, -4.628933178956727, 42954.77252341763, -133332.17753814478, -215695.4185976597]",0,0,
277,"[4766.518681523266, 5513.3022310742435, 2383.0983586952443, 0.2898683940267247, 5.366616909993665, 1.1469957491863556, -3.549108813746198, 4.967543031935028, -5.973707575925664, -2.3330991709133695, 7.1127356584736035, -12.159110376535336, -114617.84757596743, 110890.59984261851, -1023.9157506274059]",0,0,
278,"[8823.81386246609, -8865.394736121945, 197.27541228133668, 0.705092424582911, 4.550056989356593, 0.8728926647152164, -10.015084427031454, 11.986152510996614, 10.941390070617796, -0.916390656064932, -3.1186354813995667, 1.4734516654477634, -38024.40359346768, -122285.22457291436, -36092.891605801706]",0,0,
279,"[-3577.1121058143754, 8725.681505590364, -5751.575377141283, 1.695441063822126, 3.9731636136438575, 5.947242738227213, -5.825516919358526, 7.118634891305081, 7.395265819728058, -3.8244756977360304, -5.166547140979653, 0.9440402684886617, 27291.7931339769, 99969.07392120131, -177341.22175447136]",0,0,
280,"[7991.049730003724, 3513.4295761973026, 4546.381130258464, 5.555599945693754, 5.593984188165546, 2.1806297953321883, 2.7367851477545706, 3.344877981168162, 7.495299147160846, -11.661425857742802, 2.263546385951191, 6.168960450804953, 102795.48109129933, -115085.26538430831, -397496.3117692551]","[array([-162.94496,  153.88475,  -46.9947 ]), array([ -86.82273,  -55.76822, -116.7269 ]), array([ 162.94496, -153.88475,   46.9947 ])]","[array([2291660.1776938 ,  196849.02451706, 1076638.08481231]), array([889132.89903211, 517892.04581699, 204750.26508118]), array([2291660.1776938 ,  196849.02451706, 1076638.08481231])]",
281,"[-7354.557885751647, 192.45603372532423, 7768.708637100819, 3.457425959001317, 2.3525643478022156, 5.922890181626316, -3.9701647915791103, -6.909458323836775, -1.3397484770999686, -9.394059208039772, 7.316103319113893, -1.3223953787061138, -149711.68894680464, 99675.97138264909, -312708.7261691853]",0,0,
282,"[-9853.797510790642, 9683.84755600437, -8264.400204968813, 4.375286294108305, 1.3746081570386088, 0.37503346286760963, -6.485743113443541, 0.48361917125571274, 9.106114930348646, -3.135932581059137, -0.8572605552824228, -9.241327729653005, -50868.09074940524, -79343.6188305595, -341475.84030587086]",0,0,
283,"[-7650.608576885825, 6747.849918409491, 7692.91640954122, 4.491862031764343, 0.6685683080579636, 5.453225839617519, 3.7996627704926382, 3.1336841190077624, -6.357480787194895, -8.08911029049851, 6.0620979930774865, 3.8770118191846095, -63354.55761834521, 136728.69368167483, -157241.2487188157]","[array([-103.57197,   73.54748, -102.06162]), array([103.57197, -73.54748, 102.06162])]","[array([917542.29867337, 322238.52084323,  97638.29335416]), array([917542.29867337, 322238.52084323,  97638.29335416])]",
284,"[-6762.077068528592, 9237.490622929356, 1082.6792896703719, 0.7896371858016453, 2.6464982937270762, 3.1102782119963512, 5.317767769053319, 10.489514844406912, -5.8378313518494584, -10.151141801264986, 2.837274678523311, -8.697306413653845, -141836.90956002037, 144878.71690755745, -33456.43625503115]",0,0,
285,"[4979.399337665682, 7863.3282399255695, -1962.0360309495854, 1.5556470043745663, 1.2811132716154119, 3.29427574216984, -8.444984774187223, -7.0099044760864935, 0.06890762594720101, -10.82443438441371, -12.149683568969994, -3.1640071205655715, 88354.33077996684, 873.621044270898, -2175.5018403679715]",0,0,
286,"[1431.7074426117833, -3709.3960103506715, 6990.903344529961, 3.057496256433403, 1.6671338269584393, 5.358883400058164, 0.14634653713708445, 11.512438423473107, 5.968045692759372, -2.089219789442991, 3.446156987230399, -12.180686371960073, -129916.75653124898, -89127.39982135464, -291330.40292090515]","[array([-303.41716,  -36.74972, -261.67667])]","[array([5272776.48444047,  585385.89164689, 1671837.19107712])]",
287,"[-253.13719448607117, -9077.285650173551, -2666.8538957175488, 0.12795950026640157, 0.7815501173063171, 3.7407548117863216, 7.494913206659316, 6.0641094997496925, 11.229595455758112, 8.561310178972793, -5.508553523485028, 2.326757124409072, -58729.49461373032, -77636.17981250303, -200664.61704078005]","[array([-86.14486, -39.73299, -71.52026])]","[array([ 20321.08810052, 397889.40204456, 497924.75443255])]",
288,"[-1298.8773968933256, 2776.0243639810196, -2551.704810399946, 5.895538868892956, 3.028684761988109, 0.15051258084959052, -5.251729652864875, -4.056876621802775, 2.911497442476289, 2.783705178944178, 6.1508200360572935, -5.108235142847276, -106035.0113334826, -40125.99909616624, -24173.85100156511]",0,0,
289,"[1348.4829270733608, -8392.026882509646, 3574.8400642493834, 1.1892995405193287, 0.6583194825153593, 5.82237924901613, -7.009659551603756, 11.414866766173269, -2.7045381419336785, 4.387753754839181, -11.17944408301307, -4.5609313486946, -81673.12190766419, 65700.40201489042, -226511.76981560685]",0,0,
290,"[-6086.057521103494, -9220.18532619089, 8779.835489689649, 3.676625996289634, 3.7809428854924096, 3.545363702630868, -0.6319247427831538, 10.734281426398276, -1.8019480927587885, -12.115808511128353, 2.204680294587966, 5.962487920192547, -101176.26733804317, -49344.13122759688, -65777.22173138743]",0,0,
291,"[-3455.6430833461827, 2638.109107946364, -1066.5095573578037, 3.5366202274585845, 3.324383258479392, 4.5577332884423765, 6.747166188301918, -2.6424628984650367, 0.6880326184915262, 3.684728962965206, -11.86187009893816, -10.239579114678175, 138055.84779313346, -47600.15223273913, -382826.1230728532]",0,0,
292,"[-8802.80488802942, 4644.673431658617, -9780.41593259448, 4.5578067650235425, 5.960578664299549, 5.263291282626607, 2.0883503200250253, 9.751055673980009, 4.928403736722204, 9.352218695571878, 2.167567275849228, 4.32359660900384, 117200.71459844412, 76271.65264512808, -220411.45052493145]","[array([-77.74528,  47.8103 , -71.09702]), array([ 77.74528, -47.8103 ,  71.09702])]","[array([342661.26547061, 509510.13347974, 560009.45279808]), array([342661.26547061, 509510.13347974, 560009.45279808])]",
293,"[4826.327440092467, 94.636430453922, -9996.120515784229, 1.555868490677187, 4.381287182099123, 0.5866247292844348, 9.949788230611489, 11.582938270324291, 4.369551615242024, -9.351106344495204, -11.332065067332987, 6.386778935752478, -114565.05543357832, -112185.33016474152, -33201.7251456643]","[array([-93.12071, -98.27254, -63.88673]), array([ -47.90504, -100.72429, -119.43734]), array([ 47.90504, 100.72429, 119.43734]), array([93.12071, 98.27254, 63.88673])]","[array([ 22752.47853633, 351923.04747895, 637043.97567371]), array([ 31392.75852765, 376159.56757595, 662659.84509054]), array([ 31392.75852765, 376159.56757595, 662659.84509054]), array([ 22752.47853633, 351923.04747895, 637043.97567371])]",
294,"[-5557.537260961, -3151.9747947309033, 1902.7618946637795, 4.2731403099074, 0.4865084912146459, 2.2809258160632986, -8.96106287814373, -5.377524286918723, 2.602722768728885, -11.519784781047107, -9.215749750917665, 1.6279309594122289, -70843.50906675769, 79680.83570149154, -207422.74403254452]",0,0,
295,"[-6530.026121711768, -6161.365801747243, -6962.227333077695, 5.998492124213974, 5.376266152661502, 0.7535489043718339, -6.613339394487823, 5.163677265387838, -7.6310669624896965, 6.420391026094649, 4.203520762467058, -11.60079584339044, -29762.126267911197, -142102.71393446723, -175509.44754973942]",0,0,
296,"[6668.141201455837, 4976.497061795526, 8536.134888195025, 5.125318008785855, 1.4808644305549252, 1.566231757359311, 11.399292896046148, 12.173988674759027, -0.6786386455314508, 11.699600768612957, 4.631871203913075, 4.446213196321537, -59735.029926784904, 39483.62171309505, -177335.44378171902]","[array([ -86.12704,   -0.53874, -119.24114]), array([ 86.12704,   0.53874, 119.24114])]","[array([826283.62685622, 539474.840007  , 300996.53536297]), array([826283.62685622, 539474.840007  , 300996.53536297])]",
297,"[1383.9034610309627, 8629.03759420841, -1771.8758828324699, 2.527325383311698, 1.0838021391775265, 4.204315442354966, -7.274835949953355, 0.6680825414388583, -5.708246335654744, -9.287128252590522, -12.44326629963068, 3.674107785007024, 1354.9345883610076, 32190.43313112625, -307104.5359545193]",0,0,
298,"[-5788.289323701479, -1689.1000043262975, 6273.946416671024, 3.700140636435754, 2.0906658019468, 1.3337053184232455, 12.29586573915562, 8.120738380016604, 8.23359051894808, -2.1475835447664036, 1.665716011255368, 5.7070481842402, 132123.45782513678, -138161.9019186605, -146594.10522468024]","[array([ -25.24203,  -45.61787, -100.35518])]","[array([501102.87499602, 114817.61961158, 219752.56032354])]",
299,"[-9817.347854439296, 2079.2824868657262, -332.56883242138974, 2.885296922508084, 4.020195239288502, 0.4660376077972671, 8.844856356877528, 9.344411893189033, -1.5742374592078194, -0.657927863919376, -4.058098198569624, -11.462860968487476, -91780.06170928676, -95547.43222798948, -136651.83383623185]",0,0,
300,"[-3375.3716978201865, -1008.0284217494627, -8087.073842170614, 0.6589511131786876, 2.212143280589366, 3.6359923653767647, -12.113462261944692, 12.188645455707146, 5.606318313306671, -3.540024652645979, -4.696803022456065, 3.991166971771456, -35260.04815993739, -65128.24263748877, -157548.01075954826]",0,0,
301,"[8070.355494970689, 3526.283355062771, 2460.277729537407, 0.4234719843633661, 5.69430173672665, 3.135900093715981, -6.682273913704977, 12.054415886686321, 1.7083511678580479, 0.19883703986433154, 6.557060078111082, -8.558000362867325, 102330.88894975965, -14691.527235881571, -179529.90168173643]",0,0,
302,"[-9683.863690750439, 2155.232401270903, 1021.3833160707582, 1.5446564593383307, 5.716205963135361, 0.26288763566486895, 3.1563764255218203, 11.3198519060576, 11.87016085508268, 2.41865776022275, 3.7630629598361303, -5.522605099777711, 75710.63948589179, -141604.69652307418, -164360.64689375449]","[array([ -67.74373,  -21.82926, -150.61818])]","[array([803543.82081407, 389999.07525937, 110243.6123186 ])]",
303,"[-8492.125210625814, 846.0930166586422, 5407.815774846536, 0.712516238378956, 1.4501898876439758, 0.456601721325283, 12.151084923850807, 12.503700785541408, -5.1572185050046055, -11.572330935594218, 1.246949460172985, 0.34653299593488285, -103944.1484650334, -8433.020626609185, -320758.3392342581]",0,0,
304,"[4477.058616122578, 173.18741756548843, -5343.220030263514, 4.957492849774682, 0.6900567773043889, 0.3495357105002047, 2.2422404933501863, 7.707214479990675, 10.113770090715764, 3.972087645550598, 6.407433093219627, -4.149027107746559, -95058.94865507376, -129956.88181921326, -3436.847555871471]","[array([-51.71253, -96.35135, -41.35907])]","[array([387407.53768032, 255884.73535532, 112514.18347682])]",
305,"[-9565.70825319275, 1153.72557458948, -8360.812936167775, 1.9236282316668307, 5.741736328700656, 4.489610629821093, -5.400234434023258, 7.797035346197632, -4.239895736038296, -7.679684710917808, -2.2688945762876465, -3.029833535407496, 18249.75165675176, 99572.90931026728, -360516.9516245704]",0,0,
306,"[8767.239853967792, -2804.6579152702016, -1510.5500612114447, 2.3404723112289156, 3.9427710864425136, 1.1114324439789194, -4.165833838407815, -1.0784488284340572, 1.1741937230663808, -0.961698764724698, -9.674454594515204, -3.1805786251661026, 99476.51474548978, 46816.66331917484, -303852.5040479342]",0,0,
307,"[5802.576633588244, 5635.163331403448, 3312.910677638043, 4.659186610835876, 5.400748886378587, 2.2466195027385427, -1.4016870063379496, 7.09656750742211, -5.290670129432309, -1.1600206881511337, 4.475769397758942, 1.497921363376097, -14181.805653028161, -140524.2285299205, -369779.0690091028]","[array([-243.05073,  -26.70929, -290.83912]), array([243.05073,  26.70929, 290.83912])]","[array([3759954.77206474,  730260.01340578, 1687972.64913121]), array([3759954.77206474,  730260.01340578, 1687972.64913121])]",
308,"[8402.9219672933, -5545.165481250713, 7063.931915756075, 2.3366593955965844, 5.621376942030599, 0.3952403557425095, 1.9257086113012285, 11.132317033476625, 1.5430645928844058, -9.678515174297987, -3.233991592958933, 2.206759733225832, 37491.38036338464, 2175.0624255576404, -16402.25610198872]",0,0,
309,"[-1040.2412273157188, 9907.527268658421, -9128.122298628325, 1.639552350306599, 3.343497486370992, 4.4151335360438875, -1.0325500616529641, 2.7934798132289735, 8.77962668656615, 4.6520147965183085, -10.781809015499805, -4.0361063096539915, -95810.23278131397, -122825.93965523032, -60660.75510016596]",0,0,
310,"[5281.638906720842, 1481.6373597007478, -4090.815610243568, 3.073729470123652, 0.9557569208865039, 0.9390484466500909, -5.887667088278721, 10.124712821088078, 4.641216083224858, 2.2434547810567977, 7.906464160111192, 5.209554789304416, -144763.70200640755, 130897.80310992838, -234918.49129842946]","[array([ -81.24892,    6.51386, -108.41485]), array([ 81.24892,  -6.51386, 108.41485])]","[array([140443.41178169, 571186.38383245, 398052.10059297]), array([140443.41178169, 571186.38383245, 398052.10059297])]",
311,"[4324.961651585276, -7084.473136139055, -9468.13174122122, 4.552029659962693, 3.4288411741697713, 2.9108683338715347, 11.833341132227805, 6.39856299750814, 5.797797331963089, 5.38594901279377, -5.49025156772781, -1.2389166695169216, -37479.564933269794, 53441.9208593074, -82137.77860398852]","[array([-55.54145,   7.93741, -57.86714]), array([55.54145, -7.93741, 57.86714])]","[array([260664.66798765, 151758.90689198,  73364.3253448 ]), array([260664.66798765, 151758.90689198,  73364.3253448 ])]",
312,"[1759.698092321205, 163.94733248495504, -6849.05185067909, 2.007584829831167, 2.365621678908388, 2.3249093392591935, -3.843740372001415, 0.9722834800433784, 9.043790129728055, 10.279368886372499, -4.38153026312297, -9.471616846022325, -66942.64576814699, 22950.61138962253, -338705.12684796343]","[array([-211.75673,  -31.11953, -202.60754]), array([211.75673,  31.11953, 202.60754])]","[array([1508633.46410802,  673664.91645009,  310181.94592652]), array([1508633.46410802,  673664.91645009,  310181.94592652])]",
